customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST02870,Female,0,No,No,23,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Mailed check,94.24, ,Yes
CUST02871,Female,0,No,No,7,No,No phone service,DSL,Yes,No,No internet service,No,Yes,No,Month-to-month,Yes,Mailed check,94.24,8,No
CUST02872,Male,0,No,Yes,42,Yes,No,DSL,Yes,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),94.24,.,No
CUST02873,Female,0,Yes,Yes,41,No,No,No,No,No internet service,No,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),94.24,5,No
CUST02874,Female,0,Yes,No,40,Yes,No,DSL,No,No internet service,No,Yes,Yes,No internet service,Month-to-month,No,Mailed check,94.24,.,No
CUST02875,Female,1,Yes,No,46,No,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,94.24,4,No
CUST02876,Female,0,Yes,Yes,25,No,Yes,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),94.24, ,No
CUST02877,Female,1,Yes,Yes,51,Yes,No phone service,DSL,Yes,Yes,No internet service,Yes,No,No internet service,Two year,No,Credit card (automatic),94.24,5,No
CUST02878,Male,0,No,No,21,No,No phone service,DSL,No,No internet service,No internet service,Yes,Yes,Yes,Two year,No,Credit card (automatic),94.24,5,No
CUST02879,Female,0,Yes,Yes,4,No,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,94.24,5,Yes
CUST02880,Female,0,No,No,14,No,No phone service,Fiber optic,No internet service,No internet service,No,No,No,No,One year,Yes,Electronic check,94.24, ,No
CUST02881,Male,0,Yes,No,35,Yes,No,No,Yes,Yes,No,No,No internet service,No internet service,One year,No,Mailed check,94.24,.,Yes
CUST02882,Male,1,Yes,Yes,62,No,No,DSL,No,No internet service,No internet service,Yes,No,Yes,Month-to-month,No,Credit card (automatic),94.24,8,No
CUST02883,Male,0,Yes,Yes,48,No,No,No,Yes,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,94.24,.,Yes
CUST02884,Female,0,No,Yes,54,No,No phone service,No,No internet service,No internet service,No,Yes,Yes,No internet service,Two year,Yes,Mailed check,94.24,,No
CUST02885,Male,0,No,No,71,Yes,No,DSL,No,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,94.24,5,No
CUST02886,Female,0,No,No,59,Yes,No,DSL,Yes,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),94.24,,No
CUST02887,Female,0,Yes,No,56,No,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),94.24,.,No
CUST02888,Male,0,Yes,Yes,28,No,Yes,DSL,Yes,No,No internet service,Yes,Yes,No internet service,One year,Yes,Credit card (automatic),94.24,5,No
CUST02889,Male,0,Yes,Yes,18,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,94.24,.,No
CUST02890,Female,0,Yes,No,72,No,Yes,No,No internet service,No,No internet service,No,No,No internet service,One year,Yes,Bank transfer (automatic),94.24,8,Yes
CUST02891,Male,0,Yes,No,9,Yes,No phone service,No,Yes,No internet service,Yes,No internet service,No,Yes,Two year,No,Electronic check,94.24,7,No
CUST02892,Female,0,Yes,Yes,9,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,94.24,4,No
CUST02893,Male,0,No,No,56,No,Yes,Fiber optic,No,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,94.24,8,No
CUST02894,Male,1,No,Yes,53,Yes,Yes,DSL,No internet service,No internet service,Yes,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),94.24,.,No
CUST02895,Male,0,Yes,Yes,55,Yes,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,94.24,7,No
CUST02896,Female,0,No,No,67,No,No phone service,Fiber optic,No internet service,No,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),94.24,7,No
CUST02897,Male,0,No,No,68,Yes,No phone service,DSL,Yes,No internet service,Yes,No internet service,No,No,One year,Yes,Electronic check,94.24,8,Yes
CUST02898,Female,0,No,No,54,No,No,No,No internet service,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,No,Credit card (automatic),94.24,,Yes
CUST02899,Female,1,Yes,No,68,No,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),94.24,5,No
CUST02900,Female,0,Yes,No,71,Yes,Yes,DSL,Yes,Yes,No,No,No internet service,No internet service,Two year,Yes,Mailed check,94.24,7,Yes
CUST02901,Female,0,Yes,Yes,0,No,No,DSL,No,Yes,No internet service,No,No internet service,No,Month-to-month,Yes,Electronic check,94.24,,No
CUST02902,Male,0,Yes,No,11,No,No,Fiber optic,No,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,No,Electronic check,94.24,8,No
CUST02903,Female,0,No,Yes,34,Yes,No phone service,No,No internet service,Yes,No,No,No internet service,Yes,Month-to-month,No,Electronic check,94.24,.,No
CUST02904,Female,0,Yes,No,32,No,No,DSL,Yes,No internet service,No,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),94.24,8,No
CUST02905,Male,0,Yes,No,24,No,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,94.24,5,Yes
CUST02906,Female,0,Yes,No,15,No,No,No,No,No internet service,No internet service,No internet service,No,No internet service,One year,Yes,Electronic check,94.24,7,No
CUST02907,Male,0,No,No,7,No,No,Fiber optic,No internet service,No internet service,No,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,94.24,7,No
CUST02908,Female,0,No,No,34,Yes,No,DSL,No,No internet service,Yes,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),94.24,7,No
CUST02909,Male,0,No,No,45,No,Yes,DSL,Yes,No internet service,No internet service,Yes,No internet service,No,Month-to-month,Yes,Electronic check,94.24,8,No
CUST02910,Female,0,No,Yes,10,No,Yes,DSL,Yes,No internet service,No internet service,Yes,No internet service,No internet service,One year,No,Credit card (automatic),94.24,5,No
CUST02911,Male,0,No,No,60,No,No phone service,Fiber optic,No internet service,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),94.24,8,Yes
CUST02912,Female,0,Yes,No,43,No,No,DSL,No,No internet service,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,94.24,4,Yes
CUST02913,Female,0,No,No,10,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,No,Yes,Yes,Two year,No,Credit card (automatic),94.24,5,No
CUST02914,Male,0,No,No,10,Yes,No phone service,No,No internet service,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,94.24,.,No
CUST02915,Male,0,Yes,Yes,21,Yes,Yes,No,No,Yes,No,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),94.24,8,No
CUST02916,Male,1,Yes,Yes,61,No,No phone service,No,Yes,No internet service,No,No,Yes,No internet service,One year,Yes,Mailed check,94.24,7,Yes
CUST02917,Male,1,Yes,Yes,47,No,No,No,No internet service,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),94.24,.,Yes
CUST02918,Female,0,No,Yes,62,Yes,No phone service,DSL,Yes,No,Yes,Yes,Yes,No internet service,One year,Yes,Mailed check,94.24,4,No
CUST02919,Female,0,Yes,Yes,50,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Mailed check,94.24, ,Yes
CUST02920,Male,0,No,Yes,44,No,Yes,Fiber optic,No,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Electronic check,94.24, ,No
CUST02921,Female,0,Yes,No,32,Yes,Yes,No,No,No,No,No internet service,Yes,Yes,One year,No,Bank transfer (automatic),94.24,.,No
CUST02922,Male,0,No,No,59,No,No,No,Yes,Yes,No internet service,No internet service,Yes,Yes,Two year,Yes,Mailed check,94.24,,No
CUST02923,Male,0,No,Yes,1,No,No phone service,Fiber optic,Yes,No,No,No,No internet service,No internet service,One year,Yes,Credit card (automatic),94.24,8,No
CUST02924,Female,1,No,No,12,No,No,Fiber optic,Yes,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),94.24,8,Yes
CUST02925,Female,0,No,No,65,No,Yes,Fiber optic,No internet service,No,No,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),94.24,,Yes
CUST02926,Female,0,Yes,No,56,No,No,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,No internet service,Two year,No,Credit card (automatic),94.24,5,No
CUST02927,Female,0,Yes,No,42,No,Yes,No,No internet service,No,No,No internet service,Yes,No internet service,One year,Yes,Bank transfer (automatic),94.24,.,No
CUST02928,Female,0,No,No,44,No,No,DSL,No,No,No internet service,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),94.24,8,No
CUST02929,Female,0,Yes,Yes,30,No,No,No,No,No,Yes,Yes,No,No,Two year,No,Electronic check,94.24,7,Yes
CUST02930,Female,0,No,Yes,9,Yes,No phone service,Fiber optic,Yes,No internet service,No,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,94.24,,Yes
CUST02931,Male,0,Yes,Yes,22,Yes,No phone service,DSL,No,Yes,Yes,No internet service,Yes,Yes,One year,Yes,Bank transfer (automatic),94.24,,No
CUST02932,Male,0,Yes,Yes,28,Yes,Yes,No,Yes,Yes,No internet service,Yes,No,Yes,One year,Yes,Credit card (automatic),94.24,5,No
CUST02933,Male,0,No,Yes,30,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No internet service,Two year,Yes,Mailed check,94.24,7,Yes
CUST02934,Male,0,No,Yes,17,No,No phone service,DSL,Yes,No internet service,No internet service,No,No,No,Month-to-month,Yes,Bank transfer (automatic),94.24,.,No
CUST02935,Male,0,Yes,No,10,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Mailed check,94.24,7,Yes
CUST02936,Female,0,No,Yes,46,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),94.24,7,No
CUST02937,Male,0,Yes,No,2,No,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,94.24,8,Yes
CUST02938,Male,1,Yes,No,1,Yes,No,No,No internet service,Yes,No,No internet service,No internet service,Yes,One year,Yes,Mailed check,94.24, ,No
CUST02939,Male,0,Yes,Yes,53,Yes,No phone service,No,No,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),94.24,8,No
CUST02940,Male,1,No,Yes,71,Yes,No phone service,No,No,No internet service,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),94.24,8,Yes
CUST02941,Male,1,No,Yes,30,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),94.24,5,No
CUST02942,Male,0,Yes,No,7,No,No phone service,DSL,No,Yes,No internet service,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),94.24,.,No
CUST02943,Male,0,No,Yes,42,Yes,No,Fiber optic,No,No,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Credit card (automatic),94.24,4,No
CUST02944,Female,1,No,Yes,47,Yes,No phone service,Fiber optic,No,No internet service,No,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),94.24,4,No
CUST02945,Female,0,Yes,Yes,1,Yes,Yes,DSL,Yes,No internet service,No,Yes,No internet service,No internet service,One year,Yes,Mailed check,94.24,8,Yes
CUST02946,Male,0,No,No,21,Yes,Yes,No,No internet service,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,94.24, ,No
CUST02947,Female,1,No,Yes,4,No,No,DSL,Yes,No,Yes,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),94.24,4,Yes
CUST02948,Female,0,Yes,Yes,6,No,No,No,No internet service,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),94.24,5,No
CUST02949,Female,0,No,No,19,Yes,No phone service,Fiber optic,Yes,Yes,No,No internet service,Yes,Yes,One year,No,Credit card (automatic),94.24,7,No
CUST02950,Female,0,Yes,No,1,No,Yes,DSL,No internet service,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),94.24,,No
CUST02951,Male,0,No,No,31,No,No,DSL,No internet service,Yes,Yes,No internet service,No internet service,No,One year,Yes,Credit card (automatic),94.24,5,No
CUST02952,Female,0,No,Yes,2,No,No phone service,DSL,Yes,No internet service,No internet service,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),94.24,.,No
CUST02953,Female,0,Yes,Yes,40,No,No phone service,No,Yes,No,No,No,No,Yes,One year,Yes,Credit card (automatic),94.24, ,No
CUST02954,Female,0,Yes,No,41,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,Yes,Month-to-month,No,Credit card (automatic),94.24,,No
CUST02955,Male,0,No,Yes,44,No,No,No,No,Yes,No internet service,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),94.24, ,No
CUST02956,Male,0,Yes,No,70,Yes,No,Fiber optic,No internet service,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,94.24,8,No
CUST02957,Male,0,Yes,No,16,Yes,No phone service,No,No,No internet service,No,No,Yes,No internet service,Month-to-month,Yes,Mailed check,94.24,.,No
CUST02958,Male,0,No,No,46,Yes,No phone service,Fiber optic,No internet service,No,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,94.24,8,No
CUST02959,Male,0,Yes,No,68,Yes,No,No,No,No internet service,Yes,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,94.24,,No
CUST02960,Male,0,No,No,23,Yes,Yes,DSL,Yes,No internet service,No,No internet service,Yes,No internet service,One year,Yes,Mailed check,94.24, ,Yes
CUST02961,Male,0,No,Yes,70,Yes,No phone service,No,Yes,No,No,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),94.24,,Yes
CUST02962,Female,1,Yes,Yes,33,Yes,Yes,DSL,No,No internet service,No,No internet service,No,No internet service,One year,No,Credit card (automatic),94.24,8,Yes
CUST02963,Female,0,No,Yes,49,Yes,Yes,DSL,No,Yes,No,No internet service,No internet service,Yes,One year,Yes,Mailed check,94.24,7,No
CUST02964,Female,0,Yes,Yes,41,Yes,No,DSL,No,No,No internet service,No,No internet service,Yes,One year,Yes,Bank transfer (automatic),94.24,8,No
CUST02965,Male,0,No,No,32,Yes,No,No,No,No internet service,Yes,No internet service,No,Yes,One year,Yes,Mailed check,94.24,5,No
CUST02966,Male,0,Yes,Yes,26,No,Yes,DSL,Yes,No,Yes,Yes,No internet service,Yes,One year,Yes,Credit card (automatic),94.24,7,No
CUST02967,Male,0,Yes,No,58,No,No,No,No internet service,No internet service,No,No internet service,No,No,One year,Yes,Bank transfer (automatic),94.24,4,Yes
CUST02968,Male,0,No,No,18,No,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No,No,Two year,No,Electronic check,94.24,7,No
CUST02969,Male,0,Yes,Yes,2,Yes,Yes,No,No internet service,No internet service,No,Yes,No,No internet service,One year,No,Mailed check,94.24,.,No
CUST02970,Female,0,Yes,Yes,70,Yes,No,No,Yes,No,Yes,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),94.24,.,No
CUST02971,Female,0,Yes,No,24,Yes,No,No,No,No internet service,Yes,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,94.24,.,No
CUST02972,Male,0,No,Yes,14,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Electronic check,94.24,8,No
CUST02973,Male,0,No,Yes,59,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),94.24,7,Yes
CUST02974,Male,1,Yes,Yes,22,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,94.24, ,No
CUST02975,Male,0,Yes,Yes,10,No,No,DSL,No,No internet service,No internet service,No,Yes,No internet service,Month-to-month,No,Electronic check,94.24,5,Yes
CUST02976,Female,0,No,No,58,Yes,No,No,Yes,No,Yes,No internet service,No,No,Two year,Yes,Electronic check,94.24, ,Yes
CUST02977,Male,0,No,No,33,Yes,No,No,Yes,No internet service,No internet service,No,No internet service,No,Month-to-month,No,Mailed check,94.24,5,Yes
CUST02978,Male,1,No,Yes,6,No,No,DSL,No internet service,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),94.24,,No
CUST02979,Male,0,Yes,No,43,No,Yes,DSL,No internet service,No internet service,No internet service,No,No internet service,No internet service,One year,Yes,Credit card (automatic),94.24,8,No
CUST02980,Male,1,No,No,63,No,No,No,Yes,No,Yes,No internet service,No,No,One year,Yes,Credit card (automatic),94.24,8,No
CUST02981,Female,1,Yes,Yes,22,Yes,Yes,DSL,No internet service,Yes,No internet service,Yes,No,No,Month-to-month,No,Mailed check,94.24,7,No
CUST02982,Male,0,No,Yes,57,Yes,No,DSL,No,Yes,Yes,No internet service,Yes,No internet service,Two year,No,Mailed check,94.24,,No
CUST02983,Male,0,Yes,No,19,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,94.24,7,Yes
CUST02984,Female,0,No,No,26,Yes,Yes,DSL,Yes,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Mailed check,94.24,4,No
CUST02985,Female,0,Yes,No,59,No,No,DSL,No internet service,No internet service,Yes,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),94.24,7,No
CUST02986,Female,0,No,Yes,7,No,No phone service,No,Yes,No internet service,Yes,Yes,Yes,No internet service,Two year,No,Credit card (automatic),94.24,,Yes
CUST02987,Male,0,No,No,66,Yes,No phone service,DSL,Yes,No internet service,No,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),94.24, ,No
CUST02988,Male,1,Yes,No,1,No,No,DSL,No,No,No,Yes,No,No,One year,Yes,Electronic check,94.24,7,No
CUST02989,Female,0,No,Yes,21,Yes,No phone service,DSL,Yes,No internet service,Yes,No,Yes,No internet service,One year,No,Mailed check,94.24,7,No
CUST02990,Female,1,No,No,69,No,No phone service,Fiber optic,No internet service,No,Yes,Yes,Yes,No internet service,Month-to-month,No,Mailed check,94.24,7,No
CUST02991,Female,0,No,Yes,35,Yes,No phone service,No,No,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,94.24,8,No
CUST02992,Female,0,No,Yes,23,No,No phone service,Fiber optic,No internet service,Yes,No,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),94.24,5,No
CUST02993,Female,1,Yes,No,11,No,Yes,DSL,Yes,No,Yes,Yes,No internet service,No,Two year,No,Mailed check,94.24,8,Yes
CUST02994,Female,0,Yes,Yes,21,No,Yes,No,No internet service,Yes,No,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,94.24,8,No
CUST02995,Male,0,No,Yes,72,Yes,Yes,No,No internet service,No,Yes,Yes,Yes,No internet service,One year,Yes,Credit card (automatic),94.24,7,No
CUST02996,Male,0,Yes,No,22,No,No phone service,DSL,No,No internet service,Yes,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),94.24,8,Yes
CUST02997,Male,0,Yes,Yes,62,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No internet service,No,No,Month-to-month,Yes,Mailed check,94.24, ,No
CUST02998,Female,0,Yes,No,29,Yes,Yes,DSL,No,Yes,No,No internet service,No,No,Two year,Yes,Bank transfer (automatic),94.24,5,Yes
